Fecha,P,G(i),H_sun,T2m,WS10m,Int
2017-01-17 15:01,195.48,239.17,17.36,11.86,6.97,0.0
2017-01-17 16:01,64.84,91.83,10.04,10.7,6.83,0.0
2017-01-17 17:01,0.0,0.0,0.0,9.5,7.03,0.0
2017-01-17 18:01,0.0,0.0,0.0,8.32,6.76,0.0
2017-01-17 19:01,0.0,0.0,0.0,8.04,6.55,0.0
2017-01-17 20:01,0.0,0.0,0.0,7.43,6.76,0.0
2017-01-17 21:01,0.0,0.0,0.0,6.96,6.83,0.0
2017-01-17 22:01,0.0,0.0,0.0,6.57,6.97,0.0
2017-01-17 23:01,0.0,0.0,0.0,6.25,7.17,0.0
2017-01-18 00:01,0.0,0.0,0.0,6.02,7.31,0.0
2017-01-18 01:01,0.0,0.0,0.0,5.82,6.97,0.0
2017-01-18 02:01,0.0,0.0,0.0,5.63,6.48,0.0
2017-01-18 03:01,0.0,0.0,0.0,5.51,6.21,0.0
2017-01-18 04:01,0.0,0.0,0.0,5.5,6.07,0.0
2017-01-18 05:01,0.0,0.0,0.0,5.56,6.14,0.0
2017-01-18 06:01,0.0,0.0,0.0,5.63,6.28,0.0
2017-01-18 07:01,0.0,0.0,0.0,6.01,6.69,0.0
2017-01-18 08:01,0.0,0.0,0.0,6.03,6.34,0.0
2017-01-18 09:01,289.61,341.49,9.56,6.28,5.45,0.0
2017-01-18 10:01,503.49,577.39,17.03,6.89,6.34,0.0
2017-01-18 11:01,623.51,715.49,22.53,7.35,7.17,0.0
2017-01-18 12:01,673.19,775.42,25.53,7.57,7.24,0.0
2017-01-18 13:01,715.95,825.48,25.66,7.65,7.59,0.0
2017-01-18 14:01,649.59,744.83,22.89,7.53,7.79,0.0
2017-01-18 15:01,512.76,585.92,17.58,7.23,7.72,0.0
2017-01-18 16:01,267.09,314.68,10.25,6.82,7.72,0.0
2017-01-18 17:01,0.0,0.0,0.0,6.16,7.59,0.0
2017-01-18 18:01,0.0,0.0,0.0,5.53,7.31,0.0
2017-01-18 19:01,0.0,0.0,0.0,5.5,7.1,0.0
2017-01-18 20:01,0.0,0.0,0.0,5.21,6.83,0.0
2017-01-18 21:01,0.0,0.0,0.0,5.11,6.41,0.0
2017-01-18 22:01,0.0,0.0,0.0,5.04,5.93,0.0
2017-01-18 23:01,0.0,0.0,0.0,4.94,5.38,0.0
2017-01-19 00:01,0.0,0.0,0.0,4.8,5.66,0.0
2017-01-19 01:01,0.0,0.0,0.0,4.8,4.69,0.0
2017-01-19 02:01,0.0,0.0,0.0,4.87,5.45,0.0
2017-01-19 03:01,0.0,0.0,0.0,4.87,5.31,0.0
2017-01-19 04:01,0.0,0.0,0.0,4.86,4.97,0.0
2017-01-19 05:01,0.0,0.0,0.0,4.8,4.21,0.0
2017-01-19 06:01,0.0,0.0,0.0,4.74,4.21,0.0
2017-01-19 07:01,0.0,0.0,0.0,4.79,4.14,0.0
2017-01-19 08:01,0.0,0.0,0.0,4.85,4.21,0.0
2017-01-19 09:01,39.03,59.95,9.68,5.2,4.28,0.0
2017-01-19 10:01,53.21,76.95,17.17,6.11,4.62,0.0
2017-01-19 11:01,84.4,113.11,22.71,7.03,5.24,0.0
2017-01-19 12:01,73.62,101.05,25.73,7.74,6.07,0.0
2017-01-19 13:01,34.92,55.63,25.87,8.16,6.28,0.0
2017-01-19 14:01,34.94,55.63,23.11,8.1,6.41,0.0
2017-01-19 15:01,45.71,68.61,17.79,8.02,6.28,0.0
2017-01-19 16:01,154.54,191.41,10.46,7.65,5.86,0.0
2017-01-19 17:01,0.0,0.0,0.0,7.12,5.38,0.0
2017-01-19 18:01,0.0,0.0,0.0,6.16,5.17,0.0
2017-01-19 19:01,0.0,0.0,0.0,6.01,4.97,0.0
2017-01-19 20:01,0.0,0.0,0.0,5.67,4.9,0.0
2017-01-19 21:01,0.0,0.0,0.0,5.54,4.83,0.0
2017-01-19 22:01,0.0,0.0,0.0,5.39,4.69,0.0
2017-01-19 23:01,0.0,0.0,0.0,5.21,4.28,0.0
2017-01-20 00:01,0.0,0.0,0.0,4.9,3.52,0.0
2017-01-20 01:01,0.0,0.0,0.0,4.47,3.1,0.0
2017-01-20 02:01,0.0,0.0,0.0,4.13,3.1,0.0
2017-01-20 03:01,0.0,0.0,0.0,3.95,3.17,0.0
2017-01-20 04:01,0.0,0.0,0.0,3.9,3.17,0.0
2017-01-20 05:01,0.0,0.0,0.0,3.9,3.17,0.0
2017-01-20 06:01,0.0,0.0,0.0,3.89,3.17,0.0
2017-01-20 07:01,0.0,0.0,0.0,3.57,3.1,0.0
2017-01-20 08:01,0.0,0.0,0.0,3.59,3.1,0.0
2017-01-20 09:01,301.88,355.11,9.81,4.36,3.03,0.0
2017-01-20 10:01,500.52,583.02,17.33,6.75,3.24,0.0
2017-01-20 11:01,632.96,740.93,22.89,8.65,4.76,0.0
2017-01-20 12:01,707.54,835.34,25.93,9.67,5.17,0.0
2017-01-20 13:01,708.27,840.14,26.09,10.38,5.03,0.0
2017-01-20 14:01,642.16,759.6,23.33,10.73,4.83,0.0
2017-01-20 15:01,505.99,594.64,18.02,10.78,4.9,0.0
2017-01-20 16:01,304.3,364.3,10.68,10.37,4.62,0.0
2017-01-20 17:01,0.0,0.0,0.0,9.37,4.41,0.0
2017-01-20 18:01,0.0,0.0,0.0,8.08,4.48,0.0
2017-01-20 19:01,0.0,0.0,0.0,7.3,3.86,0.0
2017-01-20 20:01,0.0,0.0,0.0,6.8,3.45,0.0
2017-01-20 21:01,0.0,0.0,0.0,6.39,3.24,0.0
2017-01-20 22:01,0.0,0.0,0.0,6.02,3.1,0.0
2017-01-20 23:01,0.0,0.0,0.0,5.63,3.03,0.0
2017-01-21 00:01,0.0,0.0,0.0,5.03,2.76,0.0
2017-01-21 01:01,0.0,0.0,0.0,4.5,2.69,0.0
2017-01-21 02:01,0.0,0.0,0.0,3.9,2.62,0.0
2017-01-21 03:01,0.0,0.0,0.0,3.36,2.55,0.0
2017-01-21 04:01,0.0,0.0,0.0,2.92,2.55,0.0
2017-01-21 05:01,0.0,0.0,0.0,2.5,2.48,0.0
2017-01-21 06:01,0.0,0.0,0.0,2.15,2.41,0.0
2017-01-21 07:01,0.0,0.0,0.0,2.19,2.55,0.0
2017-01-21 08:01,0.0,0.0,0.0,2.13,2.55,0.0
2017-01-21 09:01,271.7,319.73,9.95,2.88,2.28,0.0
2017-01-21 10:01,477.72,560.7,17.49,6.19,1.86,0.0
2017-01-21 11:01,545.73,652.82,23.07,8.46,1.59,0.0
2017-01-21 12:01,617.49,755.0,26.14,9.87,1.24,0.0
2017-01-21 13:01,652.95,819.25,26.31,10.81,0.48,0.0
2017-01-21 14:01,384.64,468.14,23.56,11.21,0.34,0.0
2017-01-21 15:01,529.51,649.15,18.24,11.38,0.76,0.0
2017-01-21 16:01,305.8,374.42,10.9,11.3,0.9,0.0
2017-01-21 17:01,0.0,0.0,0.0,10.86,1.03,0.0
2017-01-21 18:01,0.0,0.0,0.0,9.26,1.1,0.0
2017-01-21 19:01,0.0,0.0,0.0,8.61,1.24,0.0
2017-01-21 20:01,0.0,0.0,0.0,8.8,1.24,0.0
2017-01-21 21:01,0.0,0.0,0.0,8.17,1.31,0.0
2017-01-21 22:01,0.0,0.0,0.0,7.05,1.52,0.0
2017-01-21 23:01,0.0,0.0,0.0,6.67,1.52,0.0
2017-01-22 00:01,0.0,0.0,0.0,6.61,1.45,0.0
2017-01-22 01:01,0.0,0.0,0.0,5.82,1.59,0.0
2017-01-22 02:01,0.0,0.0,0.0,4.87,1.72,0.0
2017-01-22 03:01,0.0,0.0,0.0,4.57,1.66,0.0
2017-01-22 04:01,0.0,0.0,0.0,4.4,1.52,0.0
2017-01-22 05:01,0.0,0.0,0.0,4.08,1.59,0.0
2017-01-22 06:01,0.0,0.0,0.0,3.63,1.59,0.0
2017-01-22 07:01,0.0,0.0,0.0,5.29,1.59,0.0
2017-01-22 08:01,0.0,0.0,0.0,4.96,1.79,0.0
2017-01-22 09:01,291.88,345.86,10.09,4.7,2.0,0.0
2017-01-22 10:01,516.21,611.27,17.66,7.33,1.79,0.0
2017-01-22 11:01,623.55,746.65,23.27,9.4,2.55,0.0
2017-01-22 12:01,696.56,842.25,26.36,10.31,2.9,0.0
2017-01-22 13:01,682.98,822.99,26.54,10.7,3.24,0.0
2017-01-22 14:01,375.62,444.52,23.8,10.64,3.66,0.0
2017-01-22 15:01,325.94,386.46,18.48,10.63,3.93,0.0
2017-01-22 16:01,320.77,384.09,11.12,10.34,3.86,0.0
2017-01-22 17:01,0.0,0.0,0.0,9.69,3.31,0.0
2017-01-22 18:01,0.0,0.0,0.0,8.89,3.17,0.0
2017-01-22 19:01,0.0,0.0,0.0,8.4,2.83,0.0
2017-01-22 20:01,0.0,0.0,0.0,7.78,2.62,0.0
2017-01-22 21:01,0.0,0.0,0.0,6.99,2.48,0.0
2017-01-22 22:01,0.0,0.0,0.0,6.18,2.21,0.0
2017-01-22 23:01,0.0,0.0,0.0,5.68,2.0,0.0
2017-01-23 00:01,0.0,0.0,0.0,5.84,1.72,0.0
2017-01-23 01:01,0.0,0.0,0.0,5.55,1.72,0.0
2017-01-23 02:01,0.0,0.0,0.0,4.98,1.86,0.0
2017-01-23 03:01,0.0,0.0,0.0,4.86,1.79,0.0
2017-01-23 04:01,0.0,0.0,0.0,5.5,1.52,0.0
2017-01-23 05:01,0.0,0.0,0.0,4.95,1.52,0.0
2017-01-23 06:01,0.0,0.0,0.0,4.57,1.72,0.0
2017-01-23 07:01,0.0,0.0,0.0,3.32,1.93,0.0
2017-01-23 08:01,0.0,0.0,0.0,3.66,2.0,0.0
2017-01-23 09:01,299.42,354.28,10.24,4.63,2.07,0.0
2017-01-23 10:01,497.21,583.77,17.83,6.42,2.07,0.0
2017-01-23 11:01,639.08,763.46,23.47,7.79,2.21,0.0
2017-01-23 12:01,679.69,821.55,26.58,9.07,2.28,0.0
2017-01-23 13:01,695.08,850.07,26.78,10.35,2.07,0.0
2017-01-23 14:01,619.47,749.36,24.04,11.29,2.48,0.0
2017-01-23 15:01,507.09,606.89,18.71,11.49,2.69,0.0
2017-01-23 16:01,326.32,393.34,11.35,11.23,3.1,0.0
2017-01-23 17:01,6.1,17.99,2.5,10.54,2.97,0.0
2017-01-23 18:01,0.0,0.0,0.0,9.49,3.03,0.0
2017-01-23 19:01,0.0,0.0,0.0,9.02,2.83,0.0
2017-01-23 20:01,0.0,0.0,0.0,8.01,2.55,0.0
2017-01-23 21:01,0.0,0.0,0.0,7.01,2.48,0.0
2017-01-23 22:01,0.0,0.0,0.0,6.0,2.41,0.0
2017-01-23 23:01,0.0,0.0,0.0,5.27,2.07,0.0
2017-01-24 00:01,0.0,0.0,0.0,5.44,1.66,0.0
2017-01-24 01:01,0.0,0.0,0.0,5.31,1.45,0.0
2017-01-24 02:01,0.0,0.0,0.0,5.08,1.52,0.0
2017-01-24 03:01,0.0,0.0,0.0,3.86,1.93,0.0
2017-01-24 04:01,0.0,0.0,0.0,2.57,2.34,0.0
2017-01-24 05:01,0.0,0.0,0.0,2.34,2.14,0.0
2017-01-24 06:01,0.0,0.0,0.0,2.69,1.86,0.0
2017-01-24 07:01,0.0,0.0,0.0,1.25,2.41,0.0
2017-01-24 08:01,0.0,0.0,0.0,1.54,2.69,0.0
2017-01-24 09:01,186.22,223.69,10.39,2.59,2.62,0.0
2017-01-24 10:01,426.0,493.4,18.01,4.66,2.41,0.0
2017-01-24 11:01,642.81,765.6,23.67,6.78,2.07,0.0
2017-01-24 12:01,701.75,855.49,26.81,8.96,1.86,0.0
2017-01-24 13:01,693.47,853.27,27.02,10.49,1.72,0.0
2017-01-24 14:01,629.5,775.43,24.29,11.37,1.31,0.0
2017-01-24 15:01,495.51,605.16,18.95,11.75,0.9,0.0
2017-01-24 16:01,325.51,399.15,11.58,11.7,0.76,0.0
2017-01-24 17:01,1.1,8.34,2.72,11.23,0.48,0.0
2017-01-24 18:01,0.0,0.0,0.0,10.65,0.48,0.0
2017-01-24 19:01,0.0,0.0,0.0,9.11,1.24,0.0
2017-01-24 20:01,0.0,0.0,0.0,7.04,1.72,0.0
2017-01-24 21:01,0.0,0.0,0.0,5.28,2.21,0.0
2017-01-24 22:01,0.0,0.0,0.0,4.31,2.62,0.0
2017-01-24 23:01,0.0,0.0,0.0,3.83,2.76,0.0
2017-01-25 00:01,0.0,0.0,0.0,3.5,2.76,0.0
2017-01-25 01:01,0.0,0.0,0.0,3.36,2.83,0.0
2017-01-25 02:01,0.0,0.0,0.0,3.32,2.9,0.0
2017-01-25 03:01,0.0,0.0,0.0,3.44,2.97,0.0
2017-01-25 04:01,0.0,0.0,0.0,3.57,3.1,0.0
2017-01-25 05:01,0.0,0.0,0.0,3.68,3.24,0.0
2017-01-25 06:01,0.0,0.0,0.0,3.68,3.24,0.0
2017-01-25 07:01,0.0,0.0,0.0,4.1,3.38,0.0
2017-01-25 08:01,0.0,0.0,0.0,2.94,3.38,0.0
2017-01-25 09:01,306.11,358.78,10.55,3.92,3.24,0.0
2017-01-25 10:01,498.26,582.68,18.2,7.04,2.9,0.0
2017-01-25 11:01,636.97,761.74,23.88,9.61,2.9,0.0
2017-01-25 12:01,703.28,851.74,27.04,11.22,3.24,0.0
2017-01-25 13:01,700.35,849.39,27.27,12.13,3.52,0.0
2017-01-25 14:01,656.74,793.52,24.54,12.64,3.59,0.0
2017-01-25 15:01,465.12,555.99,19.2,12.84,3.52,0.0
2017-01-25 16:01,353.27,428.03,11.81,12.54,2.9,0.0
2017-01-25 17:01,11.45,26.57,2.94,11.61,2.69,0.0
2017-01-25 18:01,0.0,0.0,0.0,10.09,2.83,0.0
2017-01-25 19:01,0.0,0.0,0.0,9.58,3.59,0.0
2017-01-25 20:01,0.0,0.0,0.0,9.33,4.14,0.0
2017-01-25 21:01,0.0,0.0,0.0,9.16,4.48,0.0
2017-01-25 22:01,0.0,0.0,0.0,9.24,4.83,0.0
2017-01-25 23:01,0.0,0.0,0.0,9.28,5.45,0.0
2017-01-26 00:01,0.0,0.0,0.0,9.44,6.07,0.0
2017-01-26 01:01,0.0,0.0,0.0,9.57,6.28,0.0
2017-01-26 02:01,0.0,0.0,0.0,9.73,6.41,0.0
2017-01-26 03:01,0.0,0.0,0.0,9.88,6.62,0.0
2017-01-26 04:01,0.0,0.0,0.0,9.98,6.97,0.0
2017-01-26 05:01,0.0,0.0,0.0,10.07,7.1,0.0
2017-01-26 06:01,0.0,0.0,0.0,10.22,7.17,0.0
2017-01-26 07:01,0.0,0.0,0.0,10.15,7.31,0.0
2017-01-26 08:01,0.0,0.0,0.0,10.29,7.52,0.0
2017-01-26 09:01,8.07,20.4,10.72,10.31,7.24,0.0
2017-01-26 10:01,30.82,50.99,18.39,10.42,7.72,0.0
2017-01-26 11:01,125.41,160.99,24.1,10.81,8.48,0.0
2017-01-26 12:01,119.49,154.64,27.28,10.96,8.21,0.0
2017-01-26 13:01,59.81,86.22,27.53,11.15,7.59,0.0
2017-01-26 14:01,271.87,324.75,24.79,11.42,6.55,0.0
2017-01-26 15:01,506.59,595.87,19.44,11.66,5.59,0.0
2017-01-26 16:01,229.44,279.0,12.05,11.21,5.03,0.0
2017-01-26 17:01,1.54,9.27,3.17,10.98,4.62,0.0
2017-01-26 18:01,0.0,0.0,0.0,10.49,4.48,0.0
2017-01-26 19:01,0.0,0.0,0.0,10.19,4.14,0.0
2017-01-26 20:01,0.0,0.0,0.0,9.86,4.62,0.0
2017-01-26 21:01,0.0,0.0,0.0,9.7,5.1,0.0
2017-01-26 22:01,0.0,0.0,0.0,9.57,5.38,0.0
2017-01-26 23:01,0.0,0.0,0.0,9.42,5.17,0.0
2017-01-27 00:01,0.0,0.0,0.0,9.2,4.83,0.0
2017-01-27 01:01,0.0,0.0,0.0,9.06,4.69,0.0
2017-01-27 02:01,0.0,0.0,0.0,8.97,4.9,0.0
2017-01-27 03:01,0.0,0.0,0.0,8.97,5.03,0.0
2017-01-27 04:01,0.0,0.0,0.0,8.94,4.97,0.0
2017-01-27 05:01,0.0,0.0,0.0,8.88,4.69,0.0
2017-01-27 06:01,0.0,0.0,0.0,8.98,4.83,0.0
2017-01-27 07:01,0.0,0.0,0.0,8.85,5.79,0.0
2017-01-27 08:01,0.0,0.0,0.0,8.41,5.59,0.0
2017-01-27 09:01,117.47,150.83,10.89,8.23,5.45,0.0
2017-01-27 10:01,91.89,122.34,18.59,8.74,3.93,0.0
2017-01-27 11:01,161.54,199.99,24.33,8.92,6.14,0.0
2017-01-27 12:01,51.06,75.1,27.53,8.65,7.38,0.0
2017-01-27 13:01,52.56,76.95,27.78,8.85,6.48,0.0
2017-01-27 14:01,206.17,249.91,25.05,9.53,5.86,0.0
2017-01-27 15:01,228.54,274.64,19.7,10.03,5.72,0.0
2017-01-27 16:01,291.92,348.54,12.29,10.03,4.9,0.0
2017-01-27 17:01,2.51,11.13,3.39,9.38,5.38,0.0
2017-01-27 18:01,0.0,0.0,0.0,8.49,4.97,0.0
2017-01-27 19:01,0.0,0.0,0.0,8.65,4.07,0.0
2017-01-27 20:01,0.0,0.0,0.0,8.44,3.66,0.0
2017-01-27 21:01,0.0,0.0,0.0,8.29,3.79,0.0
2017-01-27 22:01,0.0,0.0,0.0,8.55,3.52,0.0
2017-01-27 23:01,0.0,0.0,0.0,8.61,3.59,0.0
2017-01-28 00:01,0.0,0.0,0.0,8.49,4.14,0.0
2017-01-28 01:01,0.0,0.0,0.0,8.34,4.69,0.0
2017-01-28 02:01,0.0,0.0,0.0,8.34,4.76,0.0
2017-01-28 03:01,0.0,0.0,0.0,8.67,5.38,0.0
2017-01-28 04:01,0.0,0.0,0.0,8.78,5.45,0.0
2017-01-28 05:01,0.0,0.0,0.0,8.96,5.17,0.0
2017-01-28 06:01,0.0,0.0,0.0,9.32,4.97,0.0
2017-01-28 07:01,0.0,0.0,0.0,9.17,4.83,0.0
2017-01-28 08:01,0.0,0.0,0.0,9.28,4.34,0.0
2017-01-28 09:01,22.18,39.87,11.07,9.47,3.93,0.0
2017-01-28 10:01,383.69,452.74,18.79,10.14,3.72,0.0
2017-01-28 11:01,573.01,679.17,24.56,10.85,4.07,0.0
2017-01-28 12:01,285.87,342.48,27.78,11.23,4.41,0.0
2017-01-28 13:01,194.01,239.64,28.05,11.74,4.69,0.0
2017-01-28 14:01,89.46,121.45,25.32,12.09,4.34,0.0
2017-01-28 15:01,91.02,123.24,19.95,12.25,3.59,0.0
2017-01-28 16:01,110.34,145.21,12.53,12.13,3.31,0.0
2017-01-28 17:01,1.1,8.34,3.62,11.88,3.86,0.0
2017-01-28 18:01,0.0,0.0,0.0,11.33,4.34,0.0
2017-01-28 19:01,0.0,0.0,0.0,11.3,5.1,0.0
2017-01-28 20:01,0.0,0.0,0.0,11.3,5.1,0.0
2017-01-28 21:01,0.0,0.0,0.0,11.13,5.24,0.0
2017-01-28 22:01,0.0,0.0,0.0,11.18,5.72,0.0
2017-01-28 23:01,0.0,0.0,0.0,11.23,6.14,0.0
2017-01-29 00:01,0.0,0.0,0.0,11.35,6.34,0.0
2017-01-29 01:01,0.0,0.0,0.0,11.13,6.69,0.0
2017-01-29 02:01,0.0,0.0,0.0,11.33,7.03,0.0
2017-01-29 03:01,0.0,0.0,0.0,11.4,7.38,0.0
2017-01-29 04:01,0.0,0.0,0.0,11.6,8.14,0.0
2017-01-29 05:01,0.0,0.0,0.0,11.82,8.48,0.0
2017-01-29 06:01,0.0,0.0,0.0,12.01,8.34,0.0
2017-01-29 07:01,0.0,0.0,0.0,11.9,7.66,0.0
2017-01-29 08:01,0.0,0.0,0.0,11.91,6.41,0.0
2017-01-29 09:01,113.95,149.22,11.26,12.04,5.45,0.0
2017-01-29 10:01,41.65,64.9,19.0,12.45,4.97,0.0
2017-01-29 11:01,69.38,98.27,24.8,12.88,5.03,0.0
2017-01-29 12:01,213.21,263.03,28.04,13.54,5.1,0.0
2017-01-29 13:01,90.3,123.31,28.32,14.18,6.0,0.0
2017-01-29 14:01,188.36,234.72,25.59,14.08,6.34,0.0
2017-01-29 15:01,37.64,60.26,20.21,13.78,5.52,0.0
2017-01-29 16:01,79.54,110.22,12.77,13.6,5.24,0.0
2017-01-29 17:01,1.08,8.34,3.85,13.29,4.97,0.0
2017-01-29 18:01,0.0,0.0,0.0,12.84,4.9,0.0
2017-01-29 19:01,0.0,0.0,0.0,12.63,5.1,0.0
2017-01-29 20:01,0.0,0.0,0.0,12.34,5.17,0.0
2017-01-29 21:01,0.0,0.0,0.0,12.07,5.31,0.0
2017-01-29 22:01,0.0,0.0,0.0,12.03,5.59,0.0
2017-01-29 23:01,0.0,0.0,0.0,12.17,5.59,0.0
2017-01-30 00:01,0.0,0.0,0.0,12.55,5.72,0.0
2017-01-30 01:01,0.0,0.0,0.0,13.02,6.14,0.0
2017-01-30 02:01,0.0,0.0,0.0,13.39,6.28,0.0
2017-01-30 03:01,0.0,0.0,0.0,13.46,6.14,0.0
2017-01-30 04:01,0.0,0.0,0.0,13.64,6.34,0.0
2017-01-30 05:01,0.0,0.0,0.0,13.78,6.83,0.0
2017-01-30 06:01,0.0,0.0,0.0,13.87,6.62,0.0
2017-01-30 07:01,0.0,0.0,0.0,13.81,7.03,0.0
2017-01-30 08:01,0.0,0.0,0.0,13.67,7.31,0.0
2017-01-30 09:01,98.52,132.21,11.45,13.63,7.59,0.0
2017-01-30 10:01,76.08,106.27,19.22,13.73,7.93,0.0
2017-01-30 11:01,582.25,685.75,25.04,13.81,8.28,0.0
2017-01-30 12:01,224.08,274.18,28.31,13.84,8.69,0.0
2017-01-30 13:01,214.9,263.92,28.59,13.89,8.97,0.0
2017-01-30 14:01,195.48,241.77,25.86,13.96,9.38,0.0
2017-01-30 15:01,125.81,163.26,20.47,14.17,9.66,0.0
2017-01-30 16:01,54.66,80.88,13.02,13.96,9.93,0.0
2017-01-30 17:01,3.95,13.91,4.09,13.61,10.07,0.0
2017-01-30 18:01,0.0,0.0,0.0,13.23,9.59,0.0
2017-01-30 19:01,0.0,0.0,0.0,12.91,8.9,0.0
2017-01-30 20:01,0.0,0.0,0.0,12.91,8.76,0.0
2017-01-30 21:01,0.0,0.0,0.0,12.87,8.76,0.0
2017-01-30 22:01,0.0,0.0,0.0,12.85,8.76,0.0
2017-01-30 23:01,0.0,0.0,0.0,12.8,8.69,0.0
2017-01-31 00:01,0.0,0.0,0.0,12.84,8.41,0.0
2017-01-31 01:01,0.0,0.0,0.0,12.89,7.93,0.0
2017-01-31 02:01,0.0,0.0,0.0,12.8,7.38,0.0
2017-01-31 03:01,0.0,0.0,0.0,12.76,6.76,0.0
2017-01-31 04:01,0.0,0.0,0.0,12.64,6.34,0.0
2017-01-31 05:01,0.0,0.0,0.0,12.36,5.79,0.0
2017-01-31 06:01,0.0,0.0,0.0,12.02,5.38,0.0
2017-01-31 07:01,0.0,0.0,0.0,12.27,5.86,0.0
2017-01-31 08:01,0.0,1.85,2.47,12.05,5.59,0.0
2017-01-31 09:01,49.95,74.81,11.64,12.04,5.24,0.0
2017-01-31 10:01,39.47,62.12,19.44,12.0,4.69,0.0
2017-01-31 11:01,95.47,128.28,25.29,11.92,4.07,0.0
2017-01-31 12:01,73.55,102.91,28.57,11.98,3.72,0.0
2017-01-31 13:01,52.44,77.88,28.87,11.9,3.59,0.0
2017-01-31 14:01,45.51,69.53,26.14,11.97,3.45,0.0
2017-01-31 15:01,71.14,100.13,20.74,12.0,3.38,0.0
2017-01-31 16:01,112.07,147.09,13.27,11.9,3.1,0.0
2017-01-31 17:01,9.81,23.44,4.32,11.54,2.9,0.0
2017-01-31 18:01,0.0,0.0,0.0,11.25,2.69,0.0
2017-01-31 19:01,0.0,0.0,0.0,11.54,2.21,0.0
2017-01-31 20:01,0.0,0.0,0.0,11.31,2.14,0.0
2017-01-31 21:01,0.0,0.0,0.0,10.84,0.9,0.0
2017-01-31 22:01,0.0,0.0,0.0,10.95,2.48,0.0
2017-01-31 23:01,0.0,0.0,0.0,10.94,3.1,0.0
2017-02-01 00:01,0.0,0.0,0.0,11.1,3.59,0.0
2017-02-01 01:01,0.0,0.0,0.0,11.26,4.48,0.0
2017-02-01 02:01,0.0,0.0,0.0,11.13,4.69,0.0
2017-02-01 03:01,0.0,0.0,0.0,10.95,4.97,0.0
2017-02-01 04:01,0.0,0.0,0.0,10.68,4.9,0.0
2017-02-01 05:01,0.0,0.0,0.0,10.54,4.9,0.0
2017-02-01 06:01,0.0,0.0,0.0,10.51,5.52,0.0
2017-02-01 07:01,0.0,0.0,0.0,10.32,6.76,0.0
2017-02-01 08:01,1.11,8.34,2.65,10.28,6.97,0.0
2017-02-01 09:01,38.39,60.37,11.85,10.55,7.38,0.0
2017-02-01 10:01,402.71,469.74,19.67,11.14,8.34,0.0
2017-02-01 11:01,217.26,263.88,25.54,11.91,8.9,0.0
2017-02-01 12:01,91.31,123.31,28.85,12.3,8.76,0.0
2017-02-01 13:01,251.89,303.56,29.16,12.56,9.17,0.0
2017-02-01 14:01,334.18,394.91,26.42,12.48,9.03,0.0
2017-02-01 15:01,200.09,244.86,21.01,12.54,9.31,0.0
2017-02-01 16:01,0.0,0.0,0.0,12.45,9.52,0.0
2017-02-01 17:01,1.98,10.2,4.56,12.28,9.59,0.0
2017-02-01 18:01,0.0,0.0,0.0,12.25,9.79,0.0
2017-02-01 19:01,0.0,0.0,0.0,12.54,10.62,0.0
2017-02-01 20:01,0.0,0.0,0.0,12.55,11.24,0.0
2017-02-01 21:01,0.0,0.0,0.0,12.57,11.66,0.0
2017-02-01 22:01,0.0,0.0,0.0,12.69,11.66,0.0
2017-02-01 23:01,0.0,0.0,0.0,12.76,11.79,0.0
2017-02-02 00:01,0.0,0.0,0.0,12.79,12.0,0.0
2017-02-02 01:01,0.0,0.0,0.0,13.11,11.52,0.0
2017-02-02 02:01,0.0,0.0,0.0,13.32,11.66,0.0
2017-02-02 03:01,0.0,0.0,0.0,13.44,11.45,0.0
2017-02-02 04:01,0.0,0.0,0.0,12.95,11.79,0.0
2017-02-02 05:01,0.0,0.0,0.0,12.02,11.24,0.0
2017-02-02 06:01,0.0,0.0,0.0,11.34,10.83,0.0
2017-02-02 07:01,0.0,0.0,0.0,11.43,10.07,0.0
2017-02-02 08:01,0.0,1.85,2.84,10.8,9.79,0.0
2017-02-02 09:01,6.28,17.62,12.05,10.38,10.14,0.0
2017-02-02 10:01,39.87,62.12,19.9,10.34,8.83,0.0
2017-02-02 11:01,18.57,35.23,25.8,10.61,9.03,0.0
2017-02-02 12:01,72.09,100.13,29.13,10.25,10.28,0.0
2017-02-02 13:01,46.1,69.53,29.45,9.99,9.86,0.0
2017-02-02 14:01,241.64,288.8,26.7,10.48,10.21,0.0
2017-02-02 15:01,195.21,237.55,21.28,10.65,9.38,0.0
2017-02-02 16:01,171.19,211.71,13.78,11.07,9.79,0.0
2017-02-02 17:01,15.23,31.31,4.8,10.72,8.69,0.0
2017-02-02 18:01,0.0,0.0,0.0,10.11,7.66,0.0
2017-02-02 19:01,0.0,0.0,0.0,10.15,7.38,0.0
2017-02-02 20:01,0.0,0.0,0.0,10.11,7.38,0.0
2017-02-02 21:01,0.0,0.0,0.0,9.9,7.93,0.0
2017-02-02 22:01,0.0,0.0,0.0,9.9,8.83,0.0
2017-02-02 23:01,0.0,0.0,0.0,10.02,10.0,0.0
2017-02-03 00:01,0.0,0.0,0.0,10.05,10.55,0.0
2017-02-03 01:01,0.0,0.0,0.0,10.75,11.17,0.0
2017-02-03 02:01,0.0,0.0,0.0,11.19,12.55,0.0
2017-02-03 03:01,0.0,0.0,0.0,11.67,13.38,0.0
2017-02-03 04:01,0.0,0.0,0.0,10.57,15.31,0.0
2017-02-03 05:01,0.0,0.0,0.0,10.62,14.21,0.0
