P;G(i);H_sun;T2m;WS10m;Int;hora;mes;Valor probable fut
58225;68575;2504;1381;828;0;11;1;49506
22408;27418;2831;1384;869;0;12;1;64764
2149;26392;2859;1389;897;0;13;1;5883
19548;24177;2586;1396;938;0;14;1;696
12581;16326;2047;1417;966;0;15;1;12315
5466;8088;1302;1396;993;0;16;1;3012
395;1391;409;1361;1007;0;17;1;0
0;0;0;1323;959;0;18;1;0
0;0;0;1291;89;0;19;1;0
0;0;0;1291;876;0;20;1;0
0;0;0;1287;876;0;21;1;0
0;0;0;1285;876;0;22;1;0
0;0;0;128;869;0;23;1;0
0;0;0;1284;841;0;0;1;0
0;0;0;1289;793;0;1;1;0
0;0;0;128;738;0;2;1;0
0;0;0;1276;676;0;3;1;0
0;0;0;1264;634;0;4;1;0
0;0;0;1236;579;0;5;1;0
0;0;0;1202;538;0;6;1;0
0;0;0;1227;586;0;7;1;0
0;185;247;1205;559;0;8;1;1523
4995;7481;1164;1204;524;0;9;1;2362
3947;6212;1944;120;469;0;10;1;4455
9547;12828;2529;1192;407;0;11;1;21321
7355;10291;2857;1198;372;0;12;1;8293
5244;7788;2887;119;359;0;13;1;9121
4551;6953;2614;1197;345;0;14;1;970
7114;10013;2074;120;338;0;15;1;5263
11207;14709;1327;119;31;0;16;1;0
981;2344;432;1154;29;0;17;1;0
0;0;0;1125;269;0;18;1;0
0;0;0;1154;221;0;19;1;0
0;0;0;1131;214;0;20;1;0
0;0;0;1084;9;0;21;1;0
0;0;0;1095;248;0;22;1;0
0;0;0;1094;31;0;23;1;0
0;0;0;111;359;0;0;2;0
0;0;0;1126;448;0;1;2;0
0;0;0;1113;469;0;2;2;0
0;0;0;1095;497;0;3;2;0
0;0;0;1068;49;0;4;2;0
0;0;0;1054;49;0;5;2;0
0;0;0;1051;552;0;6;2;0
0;0;0;1032;676;0;7;2;0
111;834;265;1028;697;0;8;2;30188
3839;6037;1185;1055;738;0;9;2;50052
40271;46974;1967;1114;834;0;10;2;11731
21726;26388;2554;1191;89;0;11;2;23235
9131;12331;2885;123;876;0;12;2;51207
25189;30356;2916;1256;917;0;13;2;50539
33418;39491;2642;1248;903;0;14;2;4416
20009;24486;2101;1254;931;0;15;2;8549
0;0;0;1245;952;0;16;2;0
198;102;456;1228;959;0;17;2;0
0;0;0;1225;979;0;18;2;0
0;0;0;1254;1062;0;19;2;0
0;0;0;1255;1124;0;20;2;0
0;0;0;1257;1166;0;21;2;0
0;0;0;1269;1166;0;22;2;0
0;0;0;1276;1179;0;23;2;0
0;0;0;1279;120;0;0;2;0
0;0;0;1311;1152;0;1;2;0
0;0;0;1332;1166;0;2;2;0
0;0;0;1344;1145;0;3;2;0
0;0;0;1295;1179;0;4;2;0
0;0;0;1202;1124;0;5;2;1229
0;0;0;1134;1083;0;6;2;6551
0;0;0;1143;1007;0;7;2;45152
0;185;284;108;979;0;8;2;61043
628;1762;1205;1038;1014;0;9;2;3462
3987;6212;199;1034;883;0;10;2;12547
1857;3523;258;1061;903;0;11;2;7742
7209;10013;2913;1025;1028;0;12;2;21005
461;6953;2945;999;986;0;13;2;18887
24164;2888;267;1048;1021;0;14;2;397
19521;23755;2128;1065;938;0;15;2;1092
17119;21171;1378;1107;979;0;16;2;1599
1523;3131;48;1072;869;0;17;2;0
0;0;0;1011;766;0;18;2;0
0;0;0;1015;738;0;19;2;0
0;0;0;1011;738;0;20;2;0
0;0;0;99;793;0;21;2;0
0;0;0;99;883;0;22;2;0
0;0;0;1002;100;0;23;2;0
0;0;0;1005;1055;0;0;2;0
0;0;0;1075;1117;0;1;2;0
0;0;0;1119;1255;0;2;2;0
0;0;0;1167;1338;0;3;2;0
0;0;0;1057;1531;0;4;2;0
0;0;0;1062;1421;0;5;2;0
0;0;0;963;1234;0;6;2;0
0;0;0;847;1193;0;7;2;0
0;556;303;872;1014;0;8;2;0
6921;9629;1227;919;945;0;9;2;27182
15477;19244;2014;992;903;0;10;2;27396
12939;16547;2606;1062;834;0;11;2;42897
11555;15042;2941;1127;834;0;12;2;22089
6687;9456;2974;113;745;0;13;2;31383
4355;6675;2699;1096;793;0;14;2;9923
498;7417;2155;1062;814;0;15;2;613
2071;3801;1404;1019;793;0;16;2;292
111;834;504;1027;979;0;17;2;0
0;0;0;1104;1145;0;18;2;0
0;0;0;130;1407;0;19;2;0
0;0;0;1266;140;0;20;2;0
0;0;0;1304;1503;0;21;2;0
0;0;0;1214;1538;0;22;2;0
0;0;0;1212;1497;0;23;2;0
0;0;0;1104;1166;0;0;2;0
0;0;0;1013;903;0;1;2;0
0;0;0;953;841;0;2;2;0
0;0;0;994;717;0;3;2;0
0;0;0;1019;724;0;4;2;0
0;0;0;108;766;0;5;2;0
0;0;0;1127;841;0;6;2;0
0;0;0;1053;841;0;7;2;0
249;1113;322;1067;814;0;8;2;17827
1445;2967;1249;1086;786;0;9;2;7059
4578;6953;2039;1121;724;0;10;2;3734
3364;547;2633;1134;738;0;11;2;5791
3734;5933;2971;1147;641;0;12;2;5282
3365;547;3004;1113;572;0;13;2;3687
13158;16901;2729;1121;455;0;14;2;2758
914;12321;2183;1138;428;0;15;2;1523
2553;445;143;1148;552;0;16;2;0
0;464;528;1273;841;0;17;2;0
0;0;0;1224;100;0;18;2;0
0;0;0;122;1069;0;19;2;0
0;0;0;120;952;0;20;2;0
0;0;0;1075;1172;0;21;2;0
0;0;0;1022;1207;0;22;2;0
0;0;0;941;1228;0;23;2;0
0;0;0;942;1048;0;0;2;0
0;0;0;812;1234;0;1;2;0
0;0;0;783;1097;0;2;2;0
0;0;0;864;1034;0;3;2;0
0;0;0;824;1097;0;4;2;0
0;0;0;883;1055;0;5;2;0
0;0;0;884;1083;0;6;2;0
0;0;0;855;979;0;7;2;2188
5488;867;343;904;952;0;8;2;3048
1234;15766;1271;94;979;0;9;2;5231
16783;2067;2064;986;959;0;10;2;31045
34668;40491;2661;1038;952;0;11;2;19745
32612;38361;300;1073;897;0;12;2;62628
7342;10198;3034;108;80;0;13;2;42697
8626;11682;2758;1073;731;0;14;2;8804
12842;16443;2211;1099;745;0;15;2;1221
808;11037;1456;1084;662;0;16;2;1863
3617;5941;552;1068;60;0;17;2;0
0;0;0;1047;531;0;18;2;0
0;0;0;1003;421;0;19;2;0
0;0;0;968;421;0;20;2;0
0;0;0;97;434;0;21;2;0
0;0;0;974;483;0;22;2;0
0;0;0;974;579;0;23;2;0
0;0;0;99;662;0;0;2;0
0;0;0;984;724;0;1;2;0
0;0;0;1019;752;0;2;2;0
0;0;0;105;772;0;3;2;0
0;0;0;1086;772;0;4;2;0
0;0;0;1123;752;0;5;2;0
0;0;0;1142;752;0;6;2;0
0;0;0;1211;772;0;7;2;1845
109;834;364;123;786;0;8;2;16558
3344;547;1294;1254;793;0;9;2;10124
4161;649;2089;1291;80;0;10;2;5998
4458;6861;2689;1327;876;0;11;2;13619
2884;4914;303;1386;903;0;12;2;23974
6834;9735;3065;1412;869;0;13;2;9508
436;6768;2788;1428;91;0;14;2;7574
3392;5563;224;1402;807;0;15;2;2225
1756;343;1482;1393;766;0;16;2;355
3124;5332;577;1373;724;0;17;2;0
0;0;0;1346;717;0;18;2;0
0;0;0;1366;71;0;19;2;0
0;0;0;1355;71;0;20;2;0
0;0;0;1313;669;0;21;2;0
0;0;0;1288;572;0;22;2;0
0;0;0;1258;476;0;23;2;0
0;0;0;1201;40;0;0;2;0
0;0;0;1184;407;0;1;2;0
0;0;0;1148;407;0;2;2;0
0;0;0;1102;379;0;3;2;0
0;0;0;1089;407;0;4;2;0
0;0;0;1045;414;0;5;2;0
0;0;0;999;379;0;6;2;0
0;0;0;1039;372;0;7;2;0
788;2056;385;996;331;0;8;2;175
34433;41318;1318;104;352;0;9;2;6286
42597;50239;2115;1123;476;0;10;2;63108
24662;29645;2718;1069;593;0;11;2;67428
5599;8159;3061;1059;572;0;12;2;43366
13539;17282;3096;1056;552;0;13;2;9954
37783;44479;2818;1076;566;0;14;2;4416
33212;3913;2268;1079;648;0;15;2;43128
11427;14828;1508;1069;655;0;16;2;19526
7539;10803;601;1036;641;0;17;2;0
0;0;0;974;60;0;18;2;0
0;0;0;902;634;0;19;2;0
0;0;0;90;593;0;20;2;0
0;0;0;877;51;0;21;2;0
0;0;0;858;497;0;22;2;0
0;0;0;862;469;0;23;2;0
0;0;0;857;434;0;0;2;0
0;0;0;862;441;0;1;2;0
0;0;0;859;40;0;2;2;0
0;0;0;828;324;0;3;2;0
0;0;0;781;276;0;4;2;0
0;0;0;726;269;0;5;2;0
0;0;0;648;228;0;6;2;3849
0;0;0;765;29;0;7;2;14769
0;371;407;777;262;0;8;2;27539
21571;26296;1342;829;20;0;9;2;38082
43336;51773;2142;999;179;0;10;2;63536
35586;42624;2747;1047;193;0;11;2;64302
26203;31897;3092;1084;166;0;12;2;49822
25471;31224;3128;1107;9;0;13;2;3013
1628;20661;2849;1124;48;0;14;2;21571
18489;23159;2297;1129;34;0;15;2;438
24232;29892;1535;1138;41;0;16;2;0
2032;3818;626;114;34;0;17;2;0
0;0;0;1115;14;0;18;2;0
0;0;0;932;131;0;19;2;0
0;0;0;841;166;0;20;2;0
0;0;0;749;186;0;21;2;0
0;0;0;707;20;0;22;2;0
0;0;0;642;214;0;23;2;0
0;0;0;58;221;0;0;2;0
0;0;0;534;241;0;1;2;0
0;0;0;51;276;0;2;2;0
0;0;0;522;303;0;3;2;0
0;0;0;569;338;0;4;2;0
0;0;0;625;372;0;5;2;0
0;0;0;643;393;0;6;2;0
0;0;0;688;352;0;7;2;0
90;2198;429;692;359;0;8;2;24756
18396;22525;1366;773;366;0;9;2;34577
21637;26156;2169;888;345;0;10;2;24633
64303;76502;2776;1034;40;0;11;2;19825
24568;29842;3123;1169;434;0;12;2;7214
21528;26535;316;1277;448;0;13;2;14452
13106;17029;288;1346;386;0;14;2;24859
6287;9086;2326;137;524;0;15;2;8319
3769;6026;1562;1348;531;0;16;2;0
7066;1031;651;1307;572;0;17;2;0
0;0;0;1227;552;0;18;2;0
0;0;0;1109;717;0;19;2;0
0;0;0;889;676;0;20;2;0
0;0;0;788;669;0;21;2;0
0;0;0;766;676;0;22;2;0
0;0;0;753;69;0;23;2;0
0;0;0;748;697;0;0;2;0
0;0;0;747;676;0;1;2;0
0;0;0;725;648;0;2;2;0
0;0;0;721;634;0;3;2;0
0;0;0;71;621;0;4;2;0
0;0;0;691;60;0;5;2;0
0;0;0;67;572;0;6;2;0
0;0;0;671;586;0;7;2;0
2918;5066;452;673;559;0;8;2;903
31553;37222;1391;75;503;0;9;2;20914
51573;60024;2196;894;531;0;10;2;47605
6003;70564;2806;1027;531;0;11;2;8669
32523;38812;3155;1144;462;0;12;2;236
33134;39793;3192;1225;372;0;13;2;64507
25134;30735;2911;1277;29;0;14;2;15126
30081;36443;2355;1278;241;0;15;2;24726
34689;41627;1589;1119;297;0;16;2;2573
626;1762;676;1064;331;0;17;2;0
0;0;0;993;324;0;18;2;0
0;0;0;954;40;0;19;2;0
0;0;0;915;448;0;20;2;0
0;0;0;881;434;0;21;2;0
0;0;0;845;393;0;22;2;0
0;0;0;812;338;0;23;2;0
0;0;0;775;276;0;0;2;0
0;0;0;727;269;0;1;2;0
0;0;0;726;29;0;2;2;0
0;0;0;773;345;0;3;2;0
0;0;0;802;393;0;4;2;0
0;0;0;823;448;0;5;2;0
0;0;0;804;51;0;6;2;0
0;0;0;841;628;0;7;2;0
1193;2628;475;857;669;0;8;2;24756
30763;36392;1417;923;745;0;9;2;34577
6026;8622;2224;967;814;0;10;2;24633
8109;11033;2837;97;855;0;11;2;8126
10144;1335;3187;971;89;0;12;2;27283
4464;6768;3225;952;862;0;13;2;1592
4703;7046;2943;927;862;0;14;2;27579
5484;7973;2385;938;903;0;15;2;13849
1802;343;1616;911;821;0;16;2;851
753;1947;701;879;821;0;17;2;0
0;0;0;818;897;0;18;2;0
0;0;0;766;883;0;19;2;0
0;0;0;744;828;0;20;2;0
0;0;0;725;821;0;21;2;0
0;0;0;714;807;0;22;2;0
0;0;0;709;80;0;23;2;0
0;0;0;698;848;0;0;2;0
0;0;0;685;786;0;1;2;0
0;0;0;692;793;0;2;2;0
0;0;0;709;80;0;3;2;0
0;0;0;721;862;0;4;2;0
0;0;0;729;855;0;5;2;0
0;0;0;756;848;0;6;2;407
0;0;0;799;883;0;7;2;113
6273;9458;499;809;862;0;8;2;680
4846;7196;1443;858;841;0;9;2;8247
15182;18893;2253;896;772;0;10;2;1078
7378;10198;2868;96;648;0;11;2;2265
12065;15575;322;1007;634;0;12;2;1785
6804;9549;3258;998;621;0;13;2;7556
6716;9456;2975;1021;586;0;14;2;7357
9427;12632;2414;112;579;0;15;2;9353
13743;1755;1643;1174;462;0;16;2;492
111;2503;726;1186;421;0;17;2;8404
0;0;0;1166;386;0;18;2;0
0;0;0;113;331;0;19;2;0
0;0;0;114;448;0;20;2;0
0;0;0;1135;524;0;21;2;0
0;0;0;111;497;0;22;2;0
0;0;0;109;448;0;23;2;0
0;0;0;1075;379;0;0;2;0
0;0;0;1077;31;0;1;2;0
0;0;0;1067;262;0;2;2;0
0;0;0;1039;241;0;3;2;0
0;0;0;1011;234;0;4;2;1918
0;0;0;996;248;0;5;2;1191
0;0;0;1009;338;0;6;2;15154
0;0;0;1016;434;0;7;2;1688
1161;2593;524;998;524;0;8;2;17827
14723;18548;1469;1039;628;0;9;2;27955
2728;32558;2282;1132;683;0;10;2;20057
25563;30805;2899;123;766;0;11;2;64689
17285;21607;3253;1259;862;0;12;2;3246
3415;5563;3291;1268;779;0;13;2;6901
5412;7973;3007;1183;648;0;14;2;4508
3346;547;2444;1227;572;0;15;2;3882
987;2318;167;1143;621;0;16;2;12751
663;9624;751;1086;524;0;17;2;0
0;0;0;1032;469;0;18;2;0
0;0;0;979;455;0;19;2;0
0;0;0;942;503;0;20;2;0
0;0;0;918;517;0;21;2;0
0;0;0;907;51;0;22;2;0
0;0;0;879;51;0;23;2;0
0;0;0;884;476;0;0;2;0
0;0;0;882;476;0;1;2;0
0;0;0;882;497;0;2;2;0
0;0;0;902;524;0;3;2;0
0;0;0;928;586;0;4;2;0
0;0;0;96;648;0;5;2;0
0;0;0;977;662;0;6;2;0
0;0;0;949;628;0;7;2;0
75;1947;549;95;662;0;8;2;5768
11744;1518;1496;103;71;0;9;2;5392
48608;56955;2311;1152;662;0;10;2;14167
21129;25906;2931;1277;80;0;11;2;47155
18274;22834;3287;136;793;0;12;2;3356
4821;7324;3325;1398;779;0;13;2;675
7383;10384;3039;140;738;0;14;2;4079
25977;31478;2474;1396;69;0;15;2;0
6106;8849;1698;1338;648;0;16;2;0
344;1298;776;1305;559;0;17;2;0
0;0;0;1186;455;0;18;2;0
0;0;0;1169;441;0;19;2;0
0;0;0;1134;428;0;20;2;0
0;0;0;1101;407;0;21;2;0
0;0;0;1096;379;0;22;2;0
0;0;0;1098;372;0;23;2;0
0;0;0;1104;345;0;0;2;0
0;0;0;1096;303;0;1;2;0
0;0;0;1104;29;0;2;2;0
0;0;0;1087;303;0;3;2;0
0;0;0;1069;303;0;4;2;0
0;0;0;1064;303;0;5;2;0
0;0;0;1055;317;0;6;2;0
0;0;0;1048;331;0;7;2;1946
928;2225;574;1066;317;0;8;2;38694
335;547;1523;1172;303;0;9;2;58364
12507;16316;2341;1311;297;0;10;2;60931
17174;21787;2963;1426;324;0;11;2;5581
15256;19682;3321;1513;324;0;12;2;25351
23602;29417;3359;1542;269;0;13;2;3247
17446;22326;3072;1582;214;0;14;2;9844
26624;33138;2504;1603;131;0;15;2;0
7282;10415;1725;1601;48;0;16;2;0
1604;3245;801;1541;124;0;17;2;0
0;0;0;1407;193;0;18;2;0
0;0;0;1339;241;0;19;2;0
0;0;0;1267;221;0;20;2;0
0;0;0;1186;221;0;21;2;0
0;0;0;1127;214;0;22;2;0
0;0;0;1059;214;0;23;2;0
0;0;0;992;207;0;0;2;0
0;0;0;923;207;0;1;2;0
0;0;0;877;207;0;2;2;0
0;0;0;862;214;0;3;2;0
0;0;0;875;214;0;4;2;0
0;0;0;874;234;0;5;2;0
0;0;0;855;255;0;6;2;1159
0;0;0;837;255;0;7;2;33165
10974;15301;60;832;262;0;8;2;56101
35819;43108;1551;1019;234;0;9;2;54461
55086;67181;2371;1334;214;0;10;2;59702
6747;84881;2996;1578;193;0;11;2;1169
7214;92886;3355;174;166;0;12;2;4328
62581;80594;3393;1813;103;0;13;2;42666
54924;70147;3104;1837;83;0;14;2;20875
55624;70476;2534;1833;124;0;15;2;17234
39004;48686;1753;1796;172;0;16;2;0
14984;20389;827;1716;179;0;17;2;0
0;0;0;1586;159;0;18;2;0
0;0;0;1458;69;0;19;2;0
0;0;0;1452;55;0;20;2;0
0;0;0;1276;145;0;21;2;0
0;0;0;1072;221;0;22;2;0
0;0;0;978;248;0;23;2;0
0;0;0;906;255;0;0;2;0
0;0;0;864;255;0;1;2;0
0;0;0;844;262;0;2;2;0
0;0;0;832;269;0;3;2;0
0;0;0;824;276;0;4;2;0
0;0;0;82;283;0;5;2;0
0;0;0;822;297;0;6;2;0
0;0;0;859;31;0;7;2;3077
10902;15181;626;872;31;0;8;2;37968
36605;43974;1579;105;283;0;9;2;42602
55254;67079;2402;1339;262;0;10;2;7304
68916;86012;3029;1563;255;0;11;2;68029
74648;9476;339;1694;255;0;12;2;79616
74089;94192;3428;1751;262;0;13;2;62985
70372;88795;3137;176;269;0;14;2;39551
55142;68341;2565;1736;255;0;15;2;39087
40069;49633;178;1682;20;0;16;2;16341
5781;8745;852;1611;131;0;17;2;0
0;0;0;151;186;0;18;2;0
0;0;0;1359;352;0;19;2;0
0;0;0;1263;386;0;20;2;0
0;0;0;1199;393;0;21;2;0
0;0;0;1155;40;0;22;2;0
0;0;0;1141;40;0;23;2;0
0;0;0;1111;407;0;0;2;0
0;0;0;1092;428;0;1;2;0
0;0;0;109;414;0;2;2;0
0;0;0;1073;40;0;3;2;0
0;0;0;107;407;0;4;2;0
0;0;0;1041;407;0;5;2;0
0;0;0;1002;421;0;6;2;0
0;0;0;997;352;0;7;2;11034
4345;6877;652;977;345;0;8;2;36233
5389;7916;1608;1035;262;0;9;2;6363
7386;10291;2433;1087;276;0;10;2;14344
7682;10662;3063;115;297;0;11;2;1496
8391;11496;3425;1178;338;0;12;2;18372
27325;33072;3463;114;345;0;13;2;5298
33617;40348;317;1122;276;0;14;2;3292
10092;13455;2595;1131;248;0;15;2;5554
35048;42063;1808;1063;234;0;16;2;1164
5875;8641;877;1028;207;0;17;2;157
0;0;0;987;131;0;18;2;0
0;0;0;100;166;0;19;2;0
0;0;0;94;207;0;20;2;0
0;0;0;901;248;0;21;2;0
0;0;0;887;29;0;22;2;0
0;0;0;805;317;0;23;2;0
0;0;0;83;352;0;0;2;0
0;0;0;839;393;0;1;2;0
0;0;0;858;393;0;2;2;0
0;0;0;859;372;0;3;2;0
0;0;0;85;345;0;4;2;0
0;0;0;819;283;0;5;2;0
0;0;0;778;29;0;6;2;0
0;0;0;757;29;0;7;2;0
12175;16649;679;772;29;0;8;2;0
37526;44748;1637;977;345;0;9;2;64572
56896;67306;2464;1139;483;0;10;2;50875
69315;82708;3097;125;566;0;11;2;38758
77095;93275;346;1338;545;0;12;2;78823
77176;94284;3498;1404;476;0;13;2;70429
70951;8603;3204;1436;497;0;14;2;59864
61246;73383;2626;1422;531;0;15;2;39984
34464;41461;1836;1377;51;0;16;2;16341
19079;24851;902;1301;462;0;17;2;0
0;0;0;1176;455;0;18;2;0
0;0;0;1091;428;0;19;2;0
0;0;0;1023;414;0;20;2;0
0;0;0;979;407;0;21;2;0
0;0;0;951;379;0;22;2;0
0;0;0;927;352;0;23;2;0
0;0;0;906;303;0;0;2;0
0;0;0;872;269;0;1;2;0
0;0;0;83;248;0;2;2;0
0;0;0;813;248;0;3;2;0
0;0;0;811;255;0;4;2;0
0;0;0;816;262;0;5;2;0
0;0;0;72;262;0;6;2;0
0;0;0;787;276;0;7;2;9146
13888;18817;707;813;248;0;8;2;26105
36268;43572;1666;1011;241;0;9;2;48229
55637;66539;2496;1142;324;0;10;2;51781
40125;4799;3131;1258;386;0;11;2;5548
7326;88965;3496;1372;483;0;12;2;3375
72846;88494;3533;1403;497;0;13;2;62239
69189;83533;3237;1445;545;0;14;2;50709
61058;73145;2656;1453;559;0;15;2;12796
41566;49864;1863;1411;531;0;16;2;2702
10655;14556;928;1329;49;0;17;2;0
0;0;0;1233;49;0;18;2;0
0;0;0;1159;51;0;19;2;0
0;0;0;1119;503;0;20;2;0
0;0;0;1093;497;0;21;2;0
0;0;0;1076;49;0;22;2;0
0;0;0;1068;483;0;23;2;0
0;0;0;1059;462;0;0;2;0
0;0;0;1036;448;0;1;2;0
0;0;0;1026;407;0;2;2;0
0;0;0;1015;372;0;3;2;0
0;0;0;1007;372;0;4;2;0
0;0;0;998;379;0;5;2;0
0;0;0;991;393;0;6;2;3159
0;0;0;979;421;0;7;2;28206
11717;16134;735;1005;40;0;8;2;1792
23771;28861;1696;1084;448;0;9;2;5669
36602;43408;2528;120;538;0;10;2;7262
68604;81978;3165;1321;593;0;11;2;63416
77692;94083;3532;1394;579;0;12;2;7207
79428;96504;3569;1468;607;0;13;2;5045
7287;88164;3271;1475;572;0;14;2;62091
62181;74649;2687;1477;552;0;15;2;44196
43258;52008;1891;1454;517;0;16;2;27371
18207;23812;953;1385;469;0;17;2;7579
0;0;0;1259;469;0;18;2;0
0;0;0;1157;51;0;19;2;0
0;0;0;1099;497;0;20;2;0
0;0;0;106;483;0;21;2;0
0;0;0;1033;469;0;22;2;0
0;0;0;1019;441;0;23;2;0
0;0;0;100;379;0;0;2;0
0;0;0;991;324;0;1;2;0
0;0;0;974;29;0;2;2;0
0;0;0;951;269;0;3;2;0
0;0;0;93;262;0;4;2;0
0;0;0;922;262;0;5;2;0
0;0;0;913;255;0;6;2;6262
0;0;0;899;241;0;7;2;18897
15475;20814;763;878;248;0;8;2;28135
39225;46941;1726;932;234;0;9;2;49325
57299;69062;2561;1054;214;0;10;2;54559
69819;86645;320;1227;186;0;11;2;7649
74965;9446;3568;1413;214;0;12;2;76739
7627;96896;3605;1567;228;0;13;2;70898
70338;88553;3305;1652;248;0;14;2;5934
57705;71384;2718;1679;269;0;15;2;40515
40802;50061;1919;1653;31;0;16;2;20206
19437;25612;978;1559;31;0;17;2;0
0;0;0;1399;303;0;18;2;0
0;0;0;1262;262;0;19;2;0
0;0;0;1148;234;0;20;2;0
0;0;0;1061;186;0;21;2;0
0;0;0;97;145;0;22;2;0
0;0;0;915;11;0;23;2;0
0;0;0;889;9;0;0;2;0
0;0;0;909;145;0;1;2;0
0;0;0;925;193;0;2;2;0
0;0;0;942;221;0;3;2;0
0;0;0;951;179;0;4;2;0
0;0;0;939;145;0;5;2;0
0;0;0;936;207;0;6;2;0
0;0;0;90;221;0;7;2;8728
2346;4165;791;888;324;0;8;2;37721
4534;6861;1757;915;248;0;9;2;8217
18247;22725;2594;958;62;0;10;2;7883
30753;37451;3236;1036;48;0;11;2;16495
21972;27386;3605;1146;28;0;12;2;76515
19119;24011;3641;1223;138;0;13;2;14605
25312;31093;3339;1242;193;0;14;2;10845
23117;28413;2749;1194;20;0;15;2;9907
10976;14482;1947;1156;193;0;16;2;438
8879;12315;1004;1176;255;0;17;2;5945
0;0;0;1157;31;0;18;2;0
0;0;0;1159;414;0;19;2;0
0;0;0;1127;49;0;20;2;0
0;0;0;1088;476;0;21;2;0
0;0;0;1051;462;0;22;2;0
0;0;0;1015;483;0;23;2;0
0;0;0;981;49;0;0;2;0
0;0;0;984;51;0;1;2;0
0;0;0;968;497;0;2;2;0
0;0;0;945;448;0;3;2;0
0;0;0;935;407;0;4;2;0
0;0;0;907;393;0;5;2;0
0;0;0;884;414;0;6;2;0
0;0;0;889;407;0;7;2;31
3448;5609;82;906;441;0;8;2;14173
21375;26029;1788;993;455;0;9;2;33669
45375;53277;2627;109;566;0;10;2;5706
51152;60249;3271;1178;621;0;11;2;29355
5908;70066;3642;1259;628;0;12;2;71031
6074;72347;3678;1323;621;0;13;2;73978
57056;67943;3373;1341;586;0;14;2;47145
58862;70177;2779;135;545;0;15;2;19325
42755;51125;1974;1334;51;0;16;2;4061
16462;21484;1029;1263;476;0;17;2;0
0;0;0;1142;483;0;18;2;0
0;0;0;1028;531;0;19;2;0
0;0;0;966;483;0;20;2;0
0;0;0;919;372;0;21;2;0
0;0;0;872;248;0;22;2;0
0;0;0;792;214;0;23;2;0
0;0;0;727;234;0;0;2;0
0;0;0;677;248;0;1;2;0
0;0;0;657;276;0;2;2;0
0;0;0;669;31;0;3;2;0
0;0;0;718;338;0;4;2;0
0;0;0;78;352;0;5;2;0
0;0;0;817;345;0;6;2;0
0;0;0;815;338;0;7;2;0
15559;20681;85;839;324;0;8;2;2034
3397;40654;1819;1007;31;0;9;2;8249
59687;71401;2661;1163;366;0;10;2;46049
72288;87804;3307;1252;386;0;11;2;74648
78121;95615;3679;1349;441;0;12;2;74089
79616;97862;3714;140;441;0;13;2;70372
62985;75807;3407;1387;497;0;14;2;55142
39551;47152;281;1315;503;0;15;2;40923
17607;2198;2002;1235;49;0;16;2;17649
8703;12043;1054;1169;462;0;17;2;0
0;0;0;1115;414;0;18;2;0
0;0;0;1093;352;0;19;2;0
0;0;0;1033;393;0;20;2;0
0;0;0;989;428;0;21;2;0
0;0;0;967;448;0;22;2;0
0;0;0;981;469;0;23;2;0
0;0;0;1007;483;0;0;2;0
0;0;0;1074;469;0;1;2;0
0;0;0;1087;462;0;2;2;0
0;0;0;1096;441;0;3;2;0
0;0;0;1088;40;0;4;2;0
0;0;0;1087;359;0;5;2;1089
0;0;0;109;331;0;6;2;10284
0;0;0;1132;359;0;7;2;8288
5586;8374;879;1141;366;0;8;2;10222
11009;14495;185;1183;386;0;9;2;8959
14083;18013;2695;1219;49;0;10;2;14412
18144;22703;3343;1291;531;0;11;2;69534
7617;10662;3716;1384;579;0;12;2;27482
7524;10569;3751;1422;579;0;13;2;13008
7386;10384;3442;1366;552;0;14;2;11997
5759;8437;2841;1316;524;0;15;2;6833
35214;42159;203;1291;517;0;16;2;3936
10521;14275;1079;1265;497;0;17;2;0
0;0;0;1195;497;0;18;2;0
0;0;0;1133;545;0;19;2;0
0;0;0;1094;559;0;20;2;0
0;0;0;1057;579;0;21;2;0
0;0;0;1044;607;0;22;2;0
0;0;0;1018;648;0;23;2;0
0;0;0;1008;697;0;0;2;0
0;0;0;1028;759;0;1;2;0
0;0;0;1034;807;0;2;2;0
0;0;0;1049;876;0;3;2;0
0;0;0;108;89;0;4;2;0
0;0;0;1124;903;0;5;2;0
0;0;0;1124;793;0;6;2;0
0;0;0;1152;752;0;7;2;0
414;651;909;1136;759;0;8;2;986
6535;928;1882;1144;779;0;9;2;3651
55428;64666;2729;1197;876;0;10;2;19239
11157;14648;338;1241;1055;0;11;2;63287
28193;33798;3754;1255;1034;0;12;2;34727
18251;22687;3788;1247;1007;0;13;2;8071
11326;14834;3476;1224;1021;0;14;2;6447
13564;17333;2872;118;931;0;15;2;16321
5825;8437;2058;1112;759;0;16;2;14645
3881;6106;1104;1051;876;0;17;2;0
0;0;0;991;883;0;18;2;0
0;0;0;1015;883;0;19;2;0
0;0;0;1017;814;0;20;2;0
0;0;0;976;855;0;21;2;0
0;0;0;965;855;0;22;2;0
0;0;0;986;793;0;23;2;0
0;0;0;1015;821;0;0;2;0
0;0;0;1021;855;0;1;2;0
0;0;0;1018;883;0;2;2;0
0;0;0;1032;993;0;3;2;0
0;0;0;1034;945;0;4;2;0
0;0;0;1019;938;0;5;2;0
0;0;0;1028;959;0;6;2;0
0;0;0;992;945;0;7;2;4995
1523;3059;939;957;903;0;8;2;3947
2362;4172;1914;97;821;0;9;2;9547
